origin_node,dest_node,distance_km,method,source,url,retrieved_at,confidence
SBAR,SBNT,598.68,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBPA,2567.89,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBPJ,1235.5,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBPV,2949.22,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBRB,3371.42,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBRF,395.53,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBSL,1223.16,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBSV,253.54,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBTE,913.47,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBAR,SBVT,1086.94,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,MRBH,2100.29,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,MRRJ,2455.42,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,MRSP,2450.7,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBAR,1651.02,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBBR,1612.35,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBBV,1436.76,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBCG,2226.97,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBCT,2686.32,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBCY,1794.74,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBEG,1299.08,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBFL,2923.44,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBFZ,1136.21,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBGO,1697.98,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBJP,1630.66,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBMO,1669.09,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBMQ,329.53,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBNT,1551.68,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBPA,3194.5,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBPJ,991.08,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBPV,1891.96,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBRB,2345.04,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBRF,1678.07,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBSL,490.05,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBSV,1701.2,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBTE,749.13,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBE,SBVT,2280.13,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBR,MRBH,601.19,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBR,MRRJ,921.11,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBR,MRSP,841.36,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBR,SBAR,1292.46,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBR,SBBE,1612.35,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
SBBR,SBBV,2510.48,"great-circle (haversine, R=6371.0088 km); node coordinate = simple unweighted centroid of constituent airports for MRSP/MRRJ/MRBH, own coordinate for single-airport nodes",computed from OurAirports coordinates + ADR-0001 node definitions,https://davidmegginson.github.io/ourairports-data/airports.csv,2026-09-05,A
